非洲	África
1989年	1989
1988年	1988
3月20號	20 de marzo
1987年	1987
1986年	1986
1985年	1985
1984年	1984
3月21號	21 de marzo
1983年	1983
3月22號	22 de marzo
1982年	1982
1981年	1981
12月18號	18 de diciembre
1980年	1980
3月23號	23 de marzo
摩加迪沙	Mogadiscio
12月19號	19 de diciembre
3月24號	24 de marzo
3月25號	25 de marzo
12月20號	20 de diciembre
3月26號	26 de marzo
3月27號	27 de marzo
3月28號	28 de marzo
3月29號	29 de marzo
3月30號	30 de marzo
3月31號	31 de marzo
薩那	Saná
1970年	1970
1971年	1971
1972年	1972
1973年	1973
1974年	1974
1975年	1975
1976年	1976
1977年	1977
1978年	1978
1979年	1979
1969年	1969
三十年戰爭	Guerra de los Treinta Años
本篤十六世	Benedicto XVI
4月15號	15 de abril
4月13號	13 de abril
4月12號	12 de abril
4月14號	14 de abril
4月11號	11 de abril
4月10號	10 de abril
4月8號	8 de abril
4月9號	9 de abril
4月7號	7 de abril
4月6號	6 de abril
4月5號	5 de abril
4月4號	4 de abril
4月3號	3 de abril
4月1號	1 de abril
4月2號	2 de abril
希末·高爾 (總理)	Helmut Kohl
4月16號	16 de abril
4月17號	17 de abril
4月18號	18 de abril
4月19號	19 de abril
4月20號	20 de abril
4月21號	21 de abril
4月22號	22 de abril
4月23號	23 de abril
4月24號	24 de abril
4月25號	25 de abril
4月26號	26 de abril
4月27號	27 de abril
4月28號	28 de abril
4月29號	29 de abril
4月30號	30 de abril
衞星	Satélite natural
5月1號	1 de mayo
5月2號	2 de mayo
5月3號	3 de mayo
暴風雪號航天飛機	Transbordador Burán
5月4號	4 de mayo
5月5號	5 de mayo
5月6號	6 de mayo
5月7號	7 de mayo
5月8號	8 de mayo
5月9號	9 de mayo
5月10號	10 de mayo
5月11號	11 de mayo
5月12號	12 de mayo
5月13號	13 de mayo
5月14號	14 de mayo
5月15號	15 de mayo
土衞六	Titán (satélite)
5月16號	16 de mayo
5月17號	17 de mayo
5月18號	18 de mayo
5月19號	19 de mayo
5月20號	20 de mayo
5月21號	21 de mayo
5月22號	22 de mayo
5月23號	23 de mayo
5月24號	24 de mayo
5月25號	25 de mayo
5月26號	26 de mayo
5月27號	27 de mayo
5月28號	28 de mayo
5月29號	29 de mayo
5月30號	30 de mayo
5月31號	31 de mayo
屈福	Watford
保羅麥卡尼	Paul McCartney
12月21號	21 de diciembre
6月14號	14 de junio
6月15號	15 de junio
6月13號	13 de junio
6月10號	10 de junio
6月7號	7 de junio
6月11號	11 de junio
6月9號	9 de junio
6月12號	12 de junio
6月6號	6 de junio
6月8號	8 de junio
6月5號	5 de junio
6月3號	3 de junio
6月2號	2 de junio
6月1號	1 de junio
6月4號	4 de junio
靈高史達	Ringo Starr
拿坡利	Nápoles
12月22號	22 de diciembre
佐治夏里遜	George Harrison
1968年	1968
1967年	1967
1966年	1966
1965年	1965
1964年	1964
6月16號	16 de junio
巴勒摩	Palermo
6月30號	30 de junio
6月29號	29 de junio
6月28號	28 de junio
6月26號	26 de junio
6月25號	25 de junio
6月22號	22 de junio
6月27號	27 de junio
6月24號	24 de junio
6月20號	20 de junio
6月23號	23 de junio
6月19號	19 de junio
6月18號	18 de junio
6月21號	21 de junio
6月17號	17 de junio
12月23號	23 de diciembre
威廉二世 (德國)	Guillermo II de Alemania
阿諾舒華辛力加	Arnold Schwarzenegger
7月15號	15 de julio
7月13號	13 de julio
7月12號	12 de julio
7月10號	10 de julio
7月9號	9 de julio
7月14號	14 de julio
7月8號	8 de julio
7月7號	7 de julio
7月6號	6 de julio
7月5號	5 de julio
7月2號	2 de julio
7月4號	4 de julio
7月3號	3 de julio
7月1號	1 de julio
7月11號	11 de julio
12月24號	24 de diciembre
7月31號	31 de julio
7月30號	30 de julio
7月29號	29 de julio
7月28號	28 de julio
7月27號	27 de julio
7月25號	25 de julio
7月24號	24 de julio
7月23號	23 de julio
7月26號	26 de julio
7月22號	22 de julio
7月19號	19 de julio
7月21號	21 de julio
7月20號	20 de julio
7月17號	17 de julio
7月18號	18 de julio
7月16號	16 de julio
足球	Fútbol
12月25號	25 de diciembre
1963年	1963
歷赫·卡錢斯基	Lech Kaczyński
12月26號	26 de diciembre
猶太人大屠殺	Holocausto
1962年	1962
IPhone	IPhone
8月14號	14 de agosto
8月15號	15 de agosto
8月13號	13 de agosto
8月12號	12 de agosto
8月11號	11 de agosto
8月10號	10 de agosto
8月8號	8 de agosto
8月7號	7 de agosto
8月9號	9 de agosto
8月5號	5 de agosto
8月4號	4 de agosto
8月2號	2 de agosto
8月3號	3 de agosto
8月6號	6 de agosto
8月1號	1 de agosto
烏甸尼	Údine
格林兄弟	Hermanos Grimm
IPad	IPad
12月27號	27 de diciembre
馬德里	Madrid
潛水艇	Submarino
8月16號	16 de agosto
可口可樂	Coca-Cola
8月29號	29 de agosto
8月28號	28 de agosto
8月30號	30 de agosto
8月25號	25 de agosto
8月26號	26 de agosto
8月23號	23 de agosto
8月27號	27 de agosto
8月21號	21 de agosto
8月20號	20 de agosto
8月24號	24 de agosto
8月18號	18 de agosto
8月17號	17 de agosto
8月22號	22 de agosto
8月19號	19 de agosto
8月31號	31 de agosto
米高積臣	Michael Jackson
12月28號	28 de diciembre
流行性感冒	Gripe
波哥大	Bogotá
巴西利亞	Brasilia
9月15號	15 de septiembre
9月14號	14 de septiembre
9月13號	13 de septiembre
9月12號	12 de septiembre
9月8號	8 de septiembre
9月11號	11 de septiembre
9月7號	7 de septiembre
9月10號	10 de septiembre
9月5號	5 de septiembre
9月4號	4 de septiembre
9月9號	9 de septiembre
9月2號	2 de septiembre
9月6號	6 de septiembre
9月1號	1 de septiembre
9月3號	3 de septiembre
12月29號	29 de diciembre
古龍水	Agua de Colonia
利馬	Lima
亂世佳人	Lo que el viento se llevó
亂世佳人 (電影)	Lo que el viento se llevó (película)
9月30號	30 de septiembre
9月29號	29 de septiembre
9月28號	28 de septiembre
9月27號	27 de septiembre
9月26號	26 de septiembre
9月25號	25 de septiembre
聖地亞哥	Santiago de Chile
9月23號	23 de septiembre
9月22號	22 de septiembre
9月24號	24 de septiembre
9月21號	21 de septiembre
9月20號	20 de septiembre
9月18號	18 de septiembre
9月17號	17 de septiembre
9月19號	19 de septiembre
9月16號	16 de septiembre
基多	Quito
12月30號	30 de diciembre
蘇克雷	Sucre
12月31號	31 de diciembre
10月1號	1 de octubre
10月15號	15 de octubre
10月12號	12 de octubre
10月10號	10 de octubre
10月14號	14 de octubre
10月9號	9 de octubre
10月8號	8 de octubre
10月13號	13 de octubre
10月7號	7 de octubre
10月11號	11 de octubre
10月6號	6 de octubre
10月4號	4 de octubre
10月5號	5 de octubre
10月3號	3 de octubre
10月2號	2 de octubre
亞松森	Asunción
山羊	Capra aegagrus hircus
10月31號	31 de octubre
10月30號	30 de octubre
10月29號	29 de octubre
10月28號	28 de octubre
10月26號	26 de octubre
10月25號	25 de octubre
10月24號	24 de octubre
10月27號	27 de octubre
10月22號	22 de octubre
10月23號	23 de octubre
10月20號	20 de octubre
10月21號	21 de octubre
10月19號	19 de octubre
10月17號	17 de octubre
10月16號	16 de octubre
10月18號	18 de octubre
巴黎聖母院	Catedral de Notre Dame (París)
11月15號	15 de noviembre
11月14號	14 de noviembre
11月13號	13 de noviembre
11月12號	12 de noviembre
11月11號	11 de noviembre
11月10號	10 de noviembre
11月7號	7 de noviembre
11月8號	8 de noviembre
11月9號	9 de noviembre
11月6號	6 de noviembre
11月5號	5 de noviembre
11月4號	4 de noviembre
11月3號	3 de noviembre
11月2號	2 de noviembre
11月1號	1 de noviembre
巴拉馬利波	Paramaribo
11月30號	30 de noviembre
11月29號	29 de noviembre
11月28號	28 de noviembre
11月27號	27 de noviembre
11月26號	26 de noviembre
11月25號	25 de noviembre
11月23號	23 de noviembre
11月24號	24 de noviembre
11月21號	21 de noviembre
11月20號	20 de noviembre
11月22號	22 de noviembre
11月19號	19 de noviembre
11月18號	18 de noviembre
11月17號	17 de noviembre
11月16號	16 de noviembre
加德滿都	Katmandú
哈德遜灣	Bahía de Hudson
查理大帝	Carlomagno
聖荷西	San José (Costa Rica)
安	Ain
坎培拉	Canberra
木衛一	Ío (satélite)
雪梨 (澳洲)	Sídney
綠	Verde
哈德遜河	Río Hudson
墨爾本	Melbourne
紅	Rojo
木衞三	Ganímedes (satélite)
珀斯	Perth
火	Fuego
西澳洲	Australia Occidental
新南威爾士	Nueva Gales del Sur
地球大氣層	Atmósfera terrestre
北領地	Territorio del Norte
澳洲首都地區	Territorio de la Capital Australiana
馬拿瓜	Managua
巴拿馬城	Panamá (ciudad)
天衛三	Titania (satélite)
天衛四	Oberón (satélite)
佐治奧威爾	George Orwell
天衛二	Umbriel (satélite)
黃金丘	Côte-d'Or
天衛一	Ariel (satélite)
天衛五	Miranda (satélite)
艾美麗雅	Amelia Earhart
海衞一	Tritón (satélite)
尼羅河	Nilo
赫福郡	Hertfordshire
織女星	Vega (estrella)
蘇門答臘	Sumatra
剛果河	Río Congo
尼日河	Río Níger
剌八	Rabat
彗星	Cometa
阿爾及爾	Argel
突尼斯	Túnez (ciudad)
的黎波里	Trípoli
吉布提城	Yibuti (ciudad)
德黑蘭	Teherán
阿迪斯阿貝巴	Adís Abeba
耶加達	Yakarta
安卡拉	Ankara
阿斯馬拉	Asmara
恩賈梅納	Yamena
尼亞美	Niamey
或索	Nuakchot
利雅得	Riad
1961年	1961
巴馬科	Bamako
呎	Pie (unidad)
貝爾格萊德	Belgrado
達喀爾	Dakar
康納克立	Conakri
比紹	Bisáu
Category:維基百科模	Categoría:Wikipedia:Plantillas
培亞	Praia
1960年	1960
爪哇	Java (isla)
Category:模	Categoría:Wikipedia:Plantillas por temática
阿克拉	Acra
大馬士革	Damasco
雅穆蘇克雷	Yamusukro
法屬圭亞那	Guayana Francesa
Ouagadougou	Uagadugú
Freetown	Freetown
亞馬遜河	Río Amazonas
阿布賈	Abuya
洛美	Lomé
加里曼丹	Kalimantan
波圖奴埠	Porto Novo
安曼	Amán
雅溫得	Yaundé
Category:運動模	Categoría:Wikipedia:Plantillas de deportes
蘇拉威西	Célebes
馬拉博	Malabo
貝魯特	Beirut
Category:科學模	Categoría:Wikipedia:Plantillas de ciencias
利伯維爾	Libreville
馬斯喀特	Mascate
摩鹿加群島	Islas Molucas
Category:史模	Categoría:Wikipedia:Plantillas de historia
班基	Bangui
金沙薩	Kinsasa
布拉柴維爾	Brazzaville
Category:國模	Categoría:Wikipedia:Plantillas de países
布松布拉	Buyumbura
Category:時間模	Categoría:Wikipedia:Plantillas de hora, fechas y calendarios
尼科西亞	Nicosia
基加利	Kigali
多哈	Doha
小行星	Asteroide
杜篤瑪	Dodoma
賴羅比	Nairobi
里朗威	Lilongüe
Category:地理模	Categoría:Wikipedia:Plantillas de geografía
盧薩卡	Lusaka
麥納瑪	Manama
日食	Eclipse solar
馬布多	Maputo
坎帕拉	Kampala
Luanda	Luanda
馬塞盧	Maseru
二進制	Sistema binario
學校	Escuela
安塔那那利佛	Antananarivo
大學	Universidad
嘉波隆里	Gaborone
哈拉雷	Harare
嘉麗絲姬莉	Grace Kelly
普利托里亞	Pretoria
路易港	Port Louis
乒乓波	Tenis de mesa
溫荷克	Windhoek
超新星	Supernova
Wikipedia:沙盤	Wikipedia:Zona de pruebas
Wikipedia:概述	Ayuda:Introducción
住宅	Casa
市鎮	Villa (población)
手提電腦	Computadora portátil
硬件	Hardware
代數學	Álgebra
巴斯克自治區	País Vasco
地圖	Mapa
河	Río
奧薩斯庫	Osasco
武當山	Montes Wudang
亞拉岡	Aragón
前36年	36 a. C.
前20年	20 a. C.
前40年	40 a. C.
前39年	39 a. C.
前37年	37 a. C.
前22年	22 a. C.
氨	Amoníaco
前38年	38 a. C.
好望角	Cabo de Buena Esperanza
格拉斯哥	Glasgow
前28年	28 a. C.
前18年	18 a. C.
前15年	15 a. C.
前33年	33 a. C.
硫酸	Ácido sulfúrico
前30年	30 a. C.
前12年	12 a. C.
頤和園	Palacio de Verano
Category:中國組織	Categoría:Organizaciones de China
同海機場	Aeropuerto de Đồng Hới
太空	Espacio exterior
前45年	45 a. C.
前46年	46 a. C.
前41年	41 a. C.
前49年	49 a. C.
前42年	42 a. C.
前25年	25 a. C.
前47年	47 a. C.
前10年	10 a. C.
望遠鏡	Telescopio
第57屆美國總統選舉	Elecciones presidenciales de Estados Unidos de 2012
Category:馬來西亞史	Categoría:Historia de Malasia
人造牛油	Margarina
各話人口一覽	Anexo:Lenguas por número de hablantes nativos
底板	Placa base
Category:大學舊生	Categoría:Alumnado por universidad
Category:台灣史	Categoría:Historia de Taiwán
古里提巴	Curitiba
千年女王	La princesa de los mil años
Category:土耳其史	Categoría:Historia de Turquía
森林	Bosque
Category:日本史	Categoría:Historia de Japón
Category:1888年	Categoría:1888
USB記憶體	Memoria USB
Zichyújfalu	Zichyújfalu
Me	Me
Category:歐洲大學	Categoría:Universidades de Europa
硬碟	Unidad de disco duro
狄更生	Emily Dickinson
伯力	Jabárovsk
碧根鮑華	Franz Beckenbauer
略夫	Joachim Löw
彼得積遜	Peter Jackson
Category:蘇聯人	Categoría:Soviéticos
頻渣別省	Provincia de Punyab (Pakistán)
Category:1421年出世	Categoría:Nacidos en 1421
科莫多巨蜥	Varanus komodoensis
海軍	Armada
貝加爾海豹	Pusa sibirica
羅宋湯	Borsch
Category:越南史	Categoría:Historia de Vietnam
Category:巴基斯坦史	Categoría:Historia de Pakistán
Category:1421年	Categoría:1421
Category:1481年	Categoría:1481
Category:人物模	Categoría:Wikipedia:Fichas de personas
約伯記	Libro de Job
箴言	Proverbios
魯爾艾比奧爾	Raúl Albiol
孔子	Confucio
莎拉伯恩哈特	Sarah Bernhardt
十腳目	Decapoda
瑪琳黛德麗	Marlene Dietrich
瑪莉蓮夢露	Marilyn Monroe
Corbin Bleu	Corbin Bleu
Category:數學	Categoría:Matemáticas
Category:人造語言	Categoría:Lenguas artificiales
法羅群島	Islas Feroe
Category:印度史	Categoría:Historia de la India
莫西	Mohamed Morsi
Category:菲律賓史	Categoría:Historia de Filipinas
Template:伊朗旗資料	Plantilla:Geodatos Irán
Category:泰國史	Categoría:Historia de Tailandia
峇里	Bali
福爾摩斯	Sherlock Holmes
莫斯科歌劇院脅持事件	Crisis de rehenes del teatro de Moscú
前107年	107 a. C.
文藝復興	Renacimiento
前143年	143 a. C.
柯比意	Le Corbusier
前126年	126 a. C.
前116年	116 a. C.
前136年	136 a. C.
前113年	113 a. C.
前140年	140 a. C.
Category:鶴科	Categoría:Gruidae
前150年	150 a. C.
柱	Columna (arquitectura)
Category:1888年出世	Categoría:Nacidos en 1888
前130年	130 a. C.
1488年	1488
歐羅	Euro
美金	Dólar estadounidense
地中海	Mar Mediterráneo
威尼斯共和國	República de Venecia
遼國	Dinastía Liao
杭州	Hangzhou
2007年死	Anexo:Fallecidos en 2007
耶律阿保機	A Bao Ji
基督教	Cristianismo
Windows 8	Windows 8
1004年	1004
金朝	Dinastía Jin (1115-1234)
西雅圖	Seattle
柏林圍牆	Muro de Berlín
恆河	Ganges
稻米	Arroz
巴爾的摩	Baltimore
北馬魯古省	Molucas septentrionales
絲蓮·迪安	Céline Dion
大洲	Continente
Template:ALA	Plantilla:ALA
阿地利	Adelaida (Australia)
雀	Aves
達吉斯坦	Daguestán
首都	Capital (política)
芒桑	Monzón (Huesca)
古吉拉特話	Idioma guyaratí
2011年死	Anexo:Fallecidos en 2011
葡萄牙文	Idioma portugués
月份	Mes
凱末爾	Mustafa Kemal Atatürk
1948年	1948
綫蟲動物	Nematoda
車臣共和國	Chechenia
1949年	1949
格羅茲尼	Grozni
愛爾瑪詹鎮	Almazán
黃現璠	Huang Xianfan
1956年	1956
1200年	1200
1201年	1201
1202年	1202
1203年	1203
1204年	1204
1205年	1205
1206年	1206
1941年	1941
1207年	1207
1208年	1208
1945年	1945
1209年	1209
1210年	1210
1211年	1211
1958年	1958
1212年	1212
1926年	1926
1213年	1213
1947年	1947
1944年	1944
1952年	1952
鑽石	Diamante
比爾蓋茨	Bill Gates
日文	Idioma japonés
電腦熒光幕	Monitor de computadora
百科全書	Enciclopedia
DVD	DVD
RAM	Memoria de acceso aleatorio
頭版	Wikipedia:Portada
處理器	Unidad central de procesamiento
1959年	1959
1957年	1957
路由器	Router
電阻器	Resistor
電容器	Condensador eléctrico
電感器	Inductor
阿道夫布特南特	Adolph Butenandt
卡拉恰伊-切爾克斯共和國	Karacháyevo-Cherkesia
分貝	Decibelio
薩拉托夫	Sarátov
薩拉托夫州	Óblast de Sarátov
電晶體	Transistor
1214年	1214
1215年	1215
棒球	Béisbol
籃球	Baloncesto
1216年	1216
木球	Críquet
哥爾夫球	Golf
欖球	Rugby
1217年	1217
1218年	1218
大衛寶兒	David Bowie
UTC-6	UTC −6
賽車	Automovilismo
1219年	1219
奧林匹克運動會	Juegos olímpicos
UTC-5	UTC–5
1220年	1220
1221年	1221
UTC-4:30	UTC–4:30
1222年	1222
1223年	1223
歐亞大陸	Eurasia
1224年	1224
1225年	1225
1226年	1226
1227年	1227
1228年	1228
1229年	1229
1230年	1230
長江	Yangtsé
1231年	1231
1232年	1232
1233年	1233
1234年	1234
1235年	1235
1236年	1236
西伯利亞	Siberia
1237年	1237
弗朗西斯科哥雅	Francisco de Goya
1238年	1238
1239年	1239
1240年	1240
1241年	1241
1242年	1242
1243年	1243
1244年	1244
1245年	1245
1246年	1246
貧血	Anemia
喜馬拉雅山	Himalaya
安第斯山脈	Cordillera de los Andes
洛磯山脈	Montañas Rocosas
好望角鎮	Ciudad del Cabo
爹濱	Durban
高加索山脈	Montañas del Cáucaso
韃靼斯坦共和國	Tartaristán
1247年	1247
1248年	1248
裏海	Mar Caspio
1249年	1249
1250年	1250
1251年	1251
1252年	1252
1253年	1253
1254年	1254
1255年	1255
1256年	1256
地下鐵	Metro (sistema de transporte)
1257年	1257
維多利亞湖	Lago Victoria
1258年	1258
1259年	1259
1260年	1260
1261年	1261
1262年	1262
坦噶尼喀湖	Lago Tanganica
1263年	1263
貝加爾湖	Lago Baikal
1264年	1264
1265年	1265
1266年	1266
1267年	1267
1268年	1268
1269年	1269
1270年	1270
1271年	1271
1272年	1272
1273年	1273
1274年	1274
1275年	1275
1276年	1276
1277年	1277
1278年	1278
1279年	1279
1280年	1280
1281年	1281
1282年	1282
1283年	1283
1284年	1284
1285年	1285
1286年	1286
1287年	1287
1288年	1288
1289年	1289
1290年	1290
1291年	1291
1292年	1292
1293年	1293
1294年	1294
1295年	1295
1296年	1296
1297年	1297
1298年	1298
1299年	1299
達利	Salvador Dalí
丟勒	Alberto Durero
梵高	Vincent van Gogh
葛飾北齋	Katsushika Hokusai
芙烈達卡蘿	Frida Kahlo
馬蒂斯	Henri Matisse
米高安哲羅	Miguel Ángel
畢加索	Pablo Picasso
拉斐爾	Rafael Sanzio
林布蘭	Rembrandt
魯本斯	Peter Paul Rubens
希南	Sinan
安迪華荷	Andy Warhol
萊特	Frank Lloyd Wright
1300年	1300
1301年	1301
1302年	1302
1303年	1303
1304年	1304
1305年	1305
巴士	Autobús
無軌電車	Trolebús
有軌電車	Tranvía
努瓦斯	Abu Nuwas
安徒生	Hans Christian Andersen
松尾芭蕉	Matsuo Bashō
拜倫	Lord Byron
塞萬提斯	Miguel de Cervantes
喬叟	Geoffrey Chaucer
巴比倫	Babilonia (ciudad)
契訶夫	Antón Chéjov
狄更斯	Charles Dickens
奧蘭群島	Åland
加泰隆尼亞	Cataluña
1306年	1306
1307年	1307
華倫西亞自治區	Comunidad Valenciana
1308年	1308
1309年	1309
1310年	1310
1311年	1311
1312年	1312
1313年	1313
1314年	1314
1315年	1315
1316年	1316
1317年	1317
1318年	1318
1319年	1319
1320年	1320
1321年	1321
1322年	1322
1323年	1323
1324年	1324
1325年	1325
1326年	1326
安達盧西亞	Andalucía
開曼羣島	Islas Caimán
1327年	1327
愛華頓	Everton Football Club
1328年	1328
麥加	La Meca
哲古華拉	Ernesto Guevara
祖高域	Novak Djokovic
加那利群島	Canarias
毛澤東	Mao Zedong
休達	Ceuta
西安	Xi'an
空中巴士 A380	Airbus A380
梅利利亞	Melilla
喀布爾	Kabul
廁紙	Papel higiénico
背囊	Mochila
被	Frazada
碳纖維	Fibra de carbono
拉薩	Lhasa
性行為	Relación sexual
馬紀斯	Gabriel García Márquez
歌德	Johann Wolfgang von Goethe
陰道	Vagina
淡米爾文	Idioma tamil
哲學	Filosofía
紅矮星	Enana roja
1329年	1329
太空飛行	Vuelo espacial
Category:即刻刪除候選	Categoría:Wikipedia:Borrar (definitivo)
鋼琴	Piano
1330年	1330
1331年	1331
1332年	1332
1333年	1333
1334年	1334
Rap	Rap
1335年	1335
1336年	1336
1337年	1337
1338年	1338
1339年	1339
1340年	1340
1341年	1341
1342年	1342
1343年	1343
1344年	1344
1345年	1345
1346年	1346
1347年	1347
1348年	1348
1349年	1349
1350年	1350
茶	Té
馬哥孛羅	Marco Polo
1351年	1351
Hebe Camargo	Hebe Camargo
砵崙	Portland
1400年	1400
1401年	1401
1352年	1352
1402年	1402
1353年	1353
1403年	1403
1354年	1354
1404年	1404
1355年	1355
1405年	1405
1500年	1500
多士	Tostada
1406年	1406
1356年	1356
1501年	1501
1407年	1407
1357年	1357
1502年	1502
1408年	1408
1358年	1358
1503年	1503
1359年	1359
1409年	1409
1504年	1504
1360年	1360
1410年	1410
1505年	1505
1506年	1506
1411年	1411
1361年	1361
破壞	Vandalismo
1507年	1507
1412年	1412
1362年	1362
1413年	1413
1508年	1508
1363年	1363
1509年	1509
1414年	1414
1510年	1510
1415年	1415
1364年	1364
共產主義	Comunismo
1511年	1511
1416年	1416
1365年	1365
1512年	1512
1417年	1417
1366年	1366
佩皮二世	Neferkara Pepy
無政府主義	Anarquismo
1513年	1513
1418年	1418
1367年	1367
阿伏加德羅常數	Constante de Avogadro
1514年	1514
1419年	1419
資本主義	Capitalismo
1368年	1368
1515年	1515
1420年	1420
1369年	1369
1516年	1516
1421年	1421
自由主義	Liberalismo
1370年	1370
法西斯主義	Fascismo
高雲地利	Coventry
集權主義	Autoritarismo
民族主義	Nacionalismo
哈菲茲	Hafez de Shiraz
西撒哈拉	Sahara Occidental
