Africa	África
Benignus	Benigno (nombre)
Balaruc-le-Vieux	Balaruc-le-Vieux
Faramans (Indis)	Faramans (Ain)
La Rocque	La Rocque
Aptenodytes	Aptenodytes
Portus Regius	Port Royal des Champs
Le Grez	Le Grez
Bonlieu	Bonlieu
Fermanville	Fermanville
Chazelles (Mons Celtorum)	Chazelles (Cantal)
Saint-Martin-de-Bavel	Saint-Martin-de-Bavel
Genevreuille	Genevreuille
Vassel	Vassel
Rachid Sfar	Rachid Sfar
Nicolaus Mulerius	Nicolaus Mulerius
Saint-Laurent-de-Veyrès	Saint-Laurent-de-Veyrès
Monolithus	Monolito
Vescovato (Corsica Superior)	Vescovato
Alexander Campbell	Alastair Campbell
Bouffignereux	Bouffignereux
Beaumont-en-Diois	Beaumont-en-Diois
Anthé	Anthé
Llorenç del Penedès	Lloréns
Englancourt	Englancourt
Nicolaus Nosov	Nikolay Nósov
Saint-Martin-des-Besaces	Saint-Martin-des-Besaces
Loquentia odio commissa	Discurso del Odio
La Villedieu (Carantonus Maritimus)	La Villedieu (Charente Marítimo)
Fontenet	Fontenet
Montagnat	Montagnat
Rouans	Rouans
Foucherans (Iura)	Foucherans (Jura)
Clavy-Warby	Clavy-Warby
Sminthopsis	Sminthopsis
Vieux-Condé	Vieux-Condé
Herlies	Herlies
Pugna apud Lugdunum	Batalla de Lugdunum
Guamia	Guamia mariannae
Stardust Memories	Stardust Memories
Maintenon	Maintenon
Provinciae Gabonis	Provincias de Gabón
Puella ostrea sumens	Joven comiendo ostras
Jullouville	Jullouville
Gundisalvus Ferdinandi filius (comes Castellae)	Gonzalo Fernández de Burgos
Morganopolis (Virginia Occidentalis)	Morgantown (Virginia Occidental)
Lingua Protoceltica	Idioma protocéltico
Wolschwiller	Wolschwiller
Coucy (Arduenna)	Coucy
Mataurus	Río Metauro
Bazian	Bazian
Le Chevain	Le Chevain
Mansencôme	Mansencôme
Lucius Aebutius T.f. Helva	Lucio Ebucio Helva
Raj Koothrappali (persona ficta)	Rajesh Koothrappali
Braillans	Braillans
Heraclius (patriarcha Hierosolymitanus)	Heraclio de Auvernia
Saint-Bonnet-Briance	Saint-Bonnet-Briance
Bisinchi	Bisinchi
Societas pro futuro Austriae	Unión por el Futuro
Sainte-Marie-du-Bois (Manica)	Sainte-Marie-du-Bois (Mancha)
Summa Theologiae	Summa Theologiae
Héric	Héric
Craon (Meduana)	Craon (Mayenne)
Sphaeriludium electricum	Pinball
Duratio	Duración
Le Quillio	Le Quillio
Monticello (Corsica Superior)	Monticello (Alta Córcega)
Chassigny-sous-Dun	Chassigny-sous-Dun
Échemines	Échemines
Beuvron (Niver)	Beuvron
Ordo Tuscanus	Orden toscano
Lingreville	Lingreville
The Last Legion	La última legión (película)
Saint-Martin-le-Bouillant	Saint-Martin-le-Bouillant
Newspeak	Neolengua
Hycesia	Panarea
Clusae Fulciniacenses	Cluses
Blotum	Le Biot
Bovitium (Francia)	Boëge
Third Girl	La tercera muchacha
Carolus Robertus Flores Facussé	Carlos Flores Facussé
Index communium praefecturae Sabaudiae	Anexo:Comunas de Saboya
Bassens (Sabaudia)	Bassens (Saboya)
Blancafort	Blancafort
Gerrots	Gerrots
Brélidy	Brélidy
Paray-le-Monial	Paray-le-Monial
Roquefeuil	Roquefeuil
Tiphys	Tifis
Unchair	Unchair
Sainte-Eulalie (Ardesca)	Sainte-Eulalie (Ardèche)
Maria Rosa	María Rosa
Marbodus Redonensis	Marbodio de Rennes
Benedictus Fontanini	Benedetto Fontanini
Reignat	Reignat
Avoine (Andra et Liger)	Avoine (Indre y Loira)
Gervans	Gervans
Millonfosse	Millonfosse
Aper Calydonius	Jabalí de Calidón
Vred	Vred
Spurius Oppius Cornicen	Espurio Opio Córnicen
Champ-Haut	Champ-Haut
Jezainville	Jezainville
Araujuzon	Araujuzon
Vicq-sur-Nahon	Vicq-sur-Nahon
Carthusia Papiensis	Cartuja de Pavía
Maninghen-Henne	Maninghen-Henne
Staurolithos	Jachkar
Saint-Michel-de-Chavaignes	Saint-Michel-de-Chavaignes
Le Titre	Le Titre
De regionibus Orientalibus	Los viajes de Marco Polo
Saint-Fraimbault-de-Prières	Saint-Fraimbault-de-Prières
Montbrun-les-Bains	Montbrun-les-Bains
Pales	Pales
Iacobus Vitriacensis	Jacobo de Vitry
Dominicus Calcagno	Domenico Calcagno
Lucius Papirius Mugillanus (tribunus militum 382 a.C.n.)	Lucio Papirio Craso (tribuno 382 a. C.)
Monembasia	Monemvasía
Iulius Minoves	Juli Minoves
Index Asteroidum 172001-173000	Anexo:Asteroides (172001)–(173000)
Ariadne auf Naxos	Ariadna en Naxos (Strauss)
Flavius Afranius Syagrius	Flavio Afranio Siagrio
Labouheyre	Labouheyre
Le Luhier	Le Luhier
Proargyrolagus	Proargyrolagus
Alanus Bennett	Alan Bennett
Saint-Malo-de-Phily	Saint-Malo-de-Phily
Artigues-près-Bordeaux	Artigues-près-Bordeaux
Badefols-sur-Dordogne	Badefols-sur-Dordogne
Tracy-Bocage	Tracy-Bocage
Paschasius Radbertus	Pascasio Radberto
Servius Cornelius Dolabella Petronianus	Servio Cornelio Dolabela Petroniano
Chemilly (Elaver)	Chemilly (Allier)
Eremus (Illa et Vicinonia)	L'Hermitage
Brevirostres	Brevirostres
Primus Mazzolari	Primo Mazzolari
Ajat	Ajat
Mondonville-Saint-Jean	Mondonville-Saint-Jean
Vèbre	Vèbre
Nadsat	Nadsat
Saint-Longis	Saint-Longis
Saint-Michel-des-Andaines	Saint-Michel-des-Andaines
Versalles	Versalles (Buenos Aires)
Sacra cohors (Thebana)	Batallón Sagrado de Tebas
Ružomberok (circulus)	Distrito de Ružomberok
Via Sacra	Vía Sacra
Saint-Remy-du-Nord	Saint-Remy-du-Nord
Scriptorium	Scriptorium
Clécy	Clécy
Lucius Cornelius Lentulus (consul 327 a.C.n.)	Lucio Cornelio Léntulo (cónsul 327 a. C.)
Vauchassis	Vauchassis
Gomburza	Gomburza
Volckerinckhove	Volckerinckhove
Saavedra (Bonaëropolis)	Saavedra (Buenos Aires)
Onsen	Onsen
Le dîner de cons	La cena de los idiotas (película de 1998)
Pluzunet	Pluzunet
Claix (Carantonus)	Claix (Charente)
Formula bene formata	Fórmula bien formada
Atlas (os)	Atlas (hueso)
Morphologia plantarum	Morfología vegetal
Larnage	Larnage
Le Theil (Elaver)	Le Theil (Allier)
Ferrière-la-Petite	Ferrière-la-Petite
Saint-Loup-Hors	Saint-Loup-Hors
Allenc	Allenc
Index Asteroidum 176001-177000	Anexo:Asteroides (176001)–(177000)
Ascanius	Ascanio
Erythia (Hesperis)	Eritia
Saint-Laure	Saint-Laure
2187 La Silla	(2187) La Silla
Imus Gebeltaric	Sierra de Somosierra
Index Asteroidum 180001-181000	Anexo:Asteroides (180001)–(181000)
Cevins	Cevins
Coingt	Coingt
Machina bellica	Arma de asedio
Marcus Aquila Iulianus	Marco Aquila Juliano
Boucq	Boucq
Tralaigues	Tralaigues
Platte Flumen	Río Platte
Mareil-sur-Loir	Mareil-sur-Loir
Morand	Morand
Allingiae-Mesingiae	Allinges
Orbis sensualium pictus	Orbis sensualium pictus
Cernay (Calva Dorsa)	Cernay (Calvados)
Queso San Simón da Costa	Queso San Simón da Costa
Étoile-Saint-Cyrice	Étoile-Saint-Cyrice
Praefecturae Gabonis	Anexo:Departamentos de Gabón
Saint-Paul (Sabaudia)	Saint-Paul (Saboya)
Neubiria	Newbury
Carrilana	Goitibera
Grozon	Grozon
Chalivoy-Milon	Chalivoy-Milon
Cywydd	Cywydd
Oigney	Oigney
Deversorium Ritz	Hôtel Ritz (París)
Vas Orchoënse	Vaso sagrado de Warka
Came (Pyrenaeus Atlanticus)	Came (Pirineos Atlánticos)
6697 Celentano	(6697) Celentano
De re publica (Cicero)	De re publica
Saint-Martinien	Saint-Martinien
Ensenada	Ensenada (Baja California)
Bas-Mauco	Bas-Mauco
Eraines	Eraines
La Ferté-Villeneuil	La Ferté-Villeneuil
Villemoyenne	Villemoyenne
Adissan	Adissan
Mérignies	Mérignies
3027 Shavarsh	(3027) Shavarsh
Occasio laboris	Empleo
Linselles	Linselles
Plésidy	Plésidy
La Baroche-sous-Lucé	La Baroche-sous-Lucé
Fanum Sancti Hilarii de Landis	Saint-Hilaire-des-Landes
Saint-Eugène (Axona)	Saint-Eugène (Aisne)
Marigny (Iura)	Marigny (Jura)
Sanctus Christophorus de Valenis	Saint-Christophe-de-Valains
Avenniacum	Avenay-Val-d'Or
Nohant-Vic	Nohant-Vic
Nerium Monasterium	Noirmoutier-en-l'Île
Chalus (Podium Dumiatis)	Chalus (Puy-de-Dôme)
Beniaminus Rush	Benjamin Rush
Pornichet	Pornichet
Saint-Cyr-sur-Loire	Saint-Cyr-sur-Loire
Ronnet	Ronnet
Saint-Thierry	Saint-Thierry
Publius Licinius Crassus (consul 97 a.C.n.)	Publio Licinio Craso Dives
Plougras	Plougras
Tactus (ludus)	Juego de persecución
Boussicourt	Boussicourt
Cleroidea	Cleroidea
Affoltern (districtus)	Distrito de Affoltern
Ergosphaera	Ergosfera
Epitonium	Llave de paso
Féternes	Féternes
Biebrich (Aquae Mattiacae)	Wiesbaden-Biebrich
Marais-Vernier	Marais-Vernier
Montsoreau	Montsoreau
Nukunonu	Nukunonu
Meilana (districtus)	Distrito de Meilen
Châtillon-Saint-Jean	Châtillon-Saint-Jean
Muri (districtus)	Distrito de Muri
Roncey	Roncey
Thory (Samara)	Thory (Somme)
Sansoayn	Ansoáin
Melchior Múzquiz	Melchor Múzquiz
Curator supremus Consociationis Nationum pro Iuribus Humanis	Oficina del Alto Comisionado de las Naciones Unidas para los Derechos Humanos
1959 Karbyshev	(1959) Karbyshev
Calligraphia Islamica	Caligrafía árabe
Mtarfa	Mtarfa
3822 Segovia	(3822) Segovia
Universitas Khartumensis	Universidad de Jartum
Tityus	Ticio
Quintus Iunius Arulenus Rusticus	Aruleno Rústico
Cassiterides Insulae	Casitérides
Parisii (gens Galliae)	Parisios
Quelaines-Saint-Gault	Quelaines-Saint-Gault
Couthenans	Couthenans
Marlens	Marlens
Octodurus (districtus)	Distrito de Martigny
Soli (Cilicia)	Solos (Cilicia)
Ponet-et-Saint-Auban	Ponet-et-Saint-Auban
Veyrier-du-Lac	Veyrier-du-Lac
Felix Maria Zuloaga	Félix María Zuloaga
Bellum Graeco-Turcicum (1897)	Guerra greco-turca (1897)
Reconstructio historica	Recreación histórica
Anscharius Cullmann	Oscar Cullmann
Factio operariorum (Brasilia)	Partido de los Trabajadores (Brasil)
Challes (Sartha)	Challes
Manoncourt-en-Vermois	Manoncourt-en-Vermois
Aunat	Aunat
Solrinnes	Solrinnes
Sainte-Luce-sur-Loire	Sainte-Luce-sur-Loire
Bréville-sur-Mer	Bréville-sur-Mer
Woyzeck	Woyzeck
Vidouville	Vidouville
Lanuéjols (Vardo)	Lanuéjols (Gard)
La Biolle	La Biolle
Urtaca	Urtaca
Véria (Iura)	Véria
Soudron	Soudron
Sandersonia	Sandersonia aurantiaca
Moscoviensis ecclesia cathedralis immaculatae conceptionis beatae virginis Mariae	Catedral de la Inmaculada Concepción de Moscú
Tréglamus	Tréglamus
Tournan (Aegirtius)	Tournan
Sopelana	Sopelana
Triumphus	Triunfo romano
Marson	Marson
Pompa	Desfile
Coulandon	Coulandon
Aulus Postumius Albus Regillensis	Aulo Postumio Albo Regilense
Philosophia perennis	Filosofía perenne
Artres	Artres
Eduardus Hardwicke	Edward Hardwicke
Alope	Álope
Thomas Borge	Tomás Borge
Appius Claudius P.f. Crassus Inregillensis	Apio Claudio Craso (dictador)
Urçay	Urçay
Montfort (Pyrenaeus Atlanticus)	Montfort (Pirineos Atlánticos)
Alseides	Alseide
Index Asteroidum 102001-103000	Anexo:Asteroides (102001)–(103000)
Izotges	Izotges
Arico	Arico
Obrechies	Obrechies
Isse	Isse
Saint-Remy-Chaussée	Saint-Remy-Chaussée
Güímar	Santa Úrsula
Abergement-la-Ronce	Abergement-la-Ronce
Quintus Aquilius Niger	Quinto Aquilio Níger
Taslia	Taillis
Le Frasnois	Le Frasnois
Lunensis Ager	Lunigiana
Laveissière	Laveissière
Sainte-Honorine-du-Fay	Sainte-Honorine-du-Fay
Percy (Manica)	Percy (Mancha)
Missillac	Missillac
Scopulus Hifacensis	Parque natural del Peñón de Ifach
Le Vast	Le Vast
Salò o le 120 giornate di Sodoma	Saló o los 120 días de Sodoma
Inscriptio Duenos	Inscripción Duenos
Village of the Damned (1960)	El pueblo de los malditos (película de 1960)
Ariel	Ariel (Shakespeare)
Hautefond	Hautefond
Basilica Sancti Sebastiani extra muros	Basílica de San Sebastián de las Catacumbas
Vrigne-aux-Bois	Vrigne-aux-Bois
Troisvilles	Troisvilles
Igon	Igon
Garlède-Mondebat	Garlède-Mondebat
Universitas Vilnensis	Universidad de Vilna
Viviès	Viviès
Marigné-Laillé	Marigné-Laillé
Fressain	Fressain
Saltriosaurus	Saltriosaurus
Catocalini	Catocalini
Chemazé	Chemazé
Grandis Campus (Liger Atlanticus)	Grandchamps-des-Fontaines
Naoto Ōshima	Naoto Ōshima
Saint-Christophe-la-Couperie	Saint-Christophe-la-Couperie
Elytra	Élitro
Renno	Renno
Imbros	Gökçeada
Didacus Roderici Filius (comes Castellae)	Diego Rodríguez Porcelos
Chamilly	Chamilly
Tsuyu	Época lluviosa en el Este de Asia
Cabidos	Cabidos
Sainte-Marie-du-Mont (Manica)	Sainte-Marie-du-Mont (Mancha)
Saint-Pierre-de-Plesguen	Saint-Pierre-de-Plesguen
Sainte-Sabine-sur-Longève	Sainte-Sabine-sur-Longève
Lezennes	Lezennes
Le Pont-de-Beauvoisin (Sabaudia)	Le Pont-de-Beauvoisin (Saboya)
Rhenus (Italia)	Río Reno
Salernum (Francia)	Salers (Cantal)
Gemeticum	Jumièges
Lacoste (Vallis Clausa)	Lacoste (Vaucluse)
Leopoldamys sabanus	Leopoldamys sabanus
Orliac	Orliac
Boyeux-Saint-Jérôme	Boyeux-Saint-Jérôme
Vallica	Vallica
Breuil (Matrona)	Breuil (Marne)
Mecquignies	Mecquignies
Ovinae	Igis
Magdunum ad Ligerim	Meung-sur-Loire
Albinianus	Aubignan
Granienum	Grañén
Bona (Sabaudia Superior)	Bonne
Cicada (Francia)	Sigale
Archidioecesis Pisana	Archidiócesis de Pisa
Italica	Itálica
Castellionum in Algia	Castillon-en-Auge
Aloysius Löser	Alois Löser
Beaumont-Sardolles	Beaumont-Sardolles
Marcus Flavius Aper	Marco Flavio Apro
Academia Lausannensis	Universidad de Lausana
Bruga (districtus)	Distrito de Brugg
Vindula	Vindula
Eggivila	Eggenwil
Edmundus Andros	Edmund Andros
Merckeghem	Merckeghem
Universitas Bernensis	Universidad de Berna
Franciscus Rattray Lillie	Frank Rattray Lillie
Theatrum Marcelli	Teatro de Marcelo
Ballaison	Ballaison
Vétraz-Monthoux	Vétraz-Monthoux
Plessur (districtus)	Distrito de Plessur
Boutigny-Prouais	Boutigny-Prouais
Lucius Iulius Rufus	Lucio Julio Rufo
Hermione	Hermíone
Saint-Côme-d'Olt	Saint-Côme-d'Olt
Le Chaffal	Le Chaffal
Joucas	Joucas
Prättigau/Tavaus (districtus)	Distrito de Prettigovia/Davos
Valençay (caseus)	Valençay (queso)
Saint-Maime	Saint-Maime
Lenzburg (districtus)	Distrito de Lenzburg
Zurzacha (districtus)	Distrito de Zurzach
Isserpans	Isserpent
Respublica Ligurica	República Ligur
Pleiospermium	Pleiospermium
Chens-sur-Léman	Chens-sur-Léman
Zofingen (districtus)	Distrito de Zofingen
Mas de Barberans	Mas de Barberáns
Bousignies	Bousignies
Angluzelles-et-Courcelles	Angluzelles-et-Courcelles
La Quinte	La Quinte
Sundhoffen	Sundhoffen
Vilhonneur	Vilhonneur
Bretteville-le-Rabet	Bretteville-le-Rabet
Grand-Corent	Grand-Corent
Bernina (districtus)	Distrito de Bernina
Benikazi	Banu Qasi
Factio popularis Christiana democratica	Partido Demócrata Cristiano (Suiza)
La Chartre-sur-le-Loir	La Chartre-sur-le-Loir
Rumex nivalis	Rumex nivalis
Fain-lès-Montbard	Fain-lès-Montbard
Ladotyri Mytilenes	Ladotyri Mytilinis
Wittenheim	Wittenheim
Codex Basilensis	Codex Basilensis
Vigenna (flumen)	Río Vienne
Inn (districtus)	Distrito del Eno
Albula (districtus)	Distrito de Albula
Miremont (Podium Dumiatis)	Miremont (Puy-de-Dôme)
La Chapelle (Sabaudia)	La Chapelle (Saboya)
Molluscum contagiosum	Molusco contagioso
Tages	Tages
Anoye	Anoye
Aquae Helveticae (districtus)	Distrito de Baden (Suiza)
Lorica hamata	Cota de malla
Deco	Deco
Socolata cum encytis	Chocolate con churros
Montenay	Montenay
Goetheanum	Goetheanum
Riviera (districtus)	Distrito de Riviera
Imboden (districtus)	Distrito de Imboden
Briga (districtus)	Distrito de Brig
Les Ollières	Les Ollières
Delemons (districtus)	Distrito de Delémont
Saint-Sornin (Carantonus)	Saint-Sornin (Charente)
Kulm (districtus)	Distrito de Kulm
Fumel	Fumel
Publius Sulpicius Ser.f. Galba Maximus	Publio Sulpicio Galba Máximo
Olesa de Bonesvalls	Olesa de Bonesvalls
Factio viridis Helvetiae	Los Verdes (Suiza)
Gilbertus Govi	Gilberto Govi
Brundusia (districtus)	Distrito de Porrentruy
See/Lac (Friburgum)	Distrito de See/Lac
Marsanne (Drona)	Marsanne
Locris	Lócrida
2724 Orlov	(2724) Orlov
Amblie	Amblie
Samoana abbreviata	Samoana abbreviata
Châtillon-sur-Colmont	Châtillon-sur-Colmont
Airan	Airan
Longuyon	Longuyon
Gaudonville	Gaudonville
Alexander Stille	Alexander Stille
Richelieu (Andra et Liger)	Richelieu (Indre y Loira)
Domfront (Olina)	Domfront (Orne)
Briouze	Briouze
Crathis	Cratis
Minerve (Arauris)	Minerve
Seefeld in Tyroli	Seefeld in Tirol
Selaunum	Schlans
Vindefontaine	Vindefontaine
Phanaunes	Fanas
Abbatia Mellicensis	Abadía de Melk
933 Susi	(933) Susi
Alpes Poeninae	Alpes Peninos (provincia romana)
Sextus Appuleius	Sexto Apuleyo (cónsul 14)
Derorhynchus	Derorhynchus
Beaumont-de-Lomagne	Beaumont-de-Lomagne
La Giettaz	La Giettaz
Umbilicus (Helvetia)	Malix
Melitaeini	Melitaeini
Avril-sur-Loire	Avril-sur-Loire
Combray	Combray
Poulaines	Poulaines
Blaison-Gohier	Blaison-Gohier
Saint-Angel (Elaver)	Saint-Angel (Allier)
Nieul-lès-Saintes	Nieul-lès-Saintes
Thouars-sur-Arize	Thouars-sur-Arize
Châtel-Guyon	Châtelguyon
Chacé	Chacé
Vendœuvres	Vendœuvres
Piazzole	Piazzole
Benais	Benais
Chardonnay (Arar et Liger)	Chardonnay (Saona y Loira)
Agnes Montisferrati	Inés de Montferrato
Visp (districtus)	Distrito de Visp
Santa Margarida i els Monjos	Santa Margarita y Monjós
Quingey	Quingey
Cecchus Angelerius	Cecco Angiolieri
Migny	Migny
Glâne (districtus)	Distrito de Glâne
Hinwil (districtus)	Distrito de Hinwil
Faffinchova (districtus)	Distrito de Pfäffikon
Rioux	Rioux
8299 Téaleoni	(8299) Téaleoni
Vallis Maggia (districtus)	Distrito de Vallemaggia
Glires	Glires
Vicus Supranus	Vicosoprano
Kreuzlingen (districtus)	Distrito de Kreuzlingen
Morgia (districtus)	Distrito de Morges
La Guierche	La Guierche
Inter Montes (districtus)	Distrito de Entremont
Steckborn (districtus)	Distrito de Steckborn
Saint-Laurent-de-Belzagot	Saint-Laurent-de-Belzagot
Georgius Cunturiotes	Georgios Kunturiotis
Monthey (districtus)	Distrito de Monthey
Blenio (districtus)	Distrito de Blenio
Frauenfelda (districtus)	Distrito de Frauenfeld
Conthey (districtus)	Distrito de Conthey
Ildjarn	Ildjarn
Horga (districtus)	Distrito de Horgen
Broye (districtus)	Distrito de Broye
Luganum (districtus)	Distrito de Lugano
Pignicourt	Pignicourt
Lausonium (districtus)	Distrito de Lausana
Faux-Vésigneul	Faux-Vésigneul
Historia gentis Langobardorum	Historia gentis Langobardorum
Petrus Iosephus Oliverius Chauveau	Pierre-Joseph-Olivier Chauveau
In eminenti	In Eminenti Apostolatus Specula
Locarnum (districtus)	Distrito de Locarno
Conches (districtus)	Distrito de Goms
Roilly	Roilly
Sarine/Saane	Distrito de Sarine
Andelfingen (districtus)	Distrito de Andelfingen
Amadeus Amidei	Amadio de los Amidei
Turicum (districtus)	Distrito de Zúrich
Lourmais	Lourmais
Tyrus Maior	Tino
Grassac	Grassac
Jura-Nord vaudois (districtus)	Distrito de Jura-Nord vaudois
Miéry	Miéry
Seytroux	Seytroux
Leuga	Legua
Seeland (circulus)	Distrito administrativo del Seeland
Rarognus Occidentalis (districtus)	Distrito de Raroña occidental
Diusse	Diusse
Belna (circulus)	Distrito administrativo de Biel/Bienne
Busigny	Busigny
Bonnevaux (Dubis)	Bonnevaux (Doubs)
Trimer (Illa et Vicinonia)	Trimer
Igny-Comblizy	Igny-Comblizy
Saint-Pardoux (Podium Dumiatis)	Saint-Pardoux (Puy-de-Dôme)
Lavaux-Oron (districtus)	Distrito de Lavaux-Oron
Braslou	Braslou
Cherves-Richemont	Cherves-Richemont
Nithardus	Nitardo
Dioecesis Laudensis	Diócesis de Lodi
Cylindrophis	Cylindrophiidae
Les Granges	Les Granges
Universitas Pictaviensis	Universidad de Poitiers
Connotatio	Connotación
Laupen (circulus)	Distrito de Laupen
Nidau (circulus)	Distrito de Nidau
Trachselwald (circulus)	Distrito de Trachselwald
Boudry (districtus)	Distrito de Boudry
Mareuil-le-Port	Mareuil-le-Port
La Chaux-de-Fonds (districtus)	Distrito de La Chaux-de-Fonds
Montailleur	Montailleur
Moutier (circulus)	Distrito de Moutier
Saint-Avit (Drona)	Saint-Avit (Drôme)
Savoillan	Savoillan
Collonge-en-Charollais	Collonge-en-Charollais
Pájara	Pájara
Châtelraould-Saint-Louvent	Châtelraould-Saint-Louvent
Montourtier	Montourtier
Mergey	Mergey
Saint-Rémy-des-Landes	Saint-Rémy-des-Landes
Burgdorf (circulus)	Distrito de Burgdorf
Lacus Anatinus	Laguna de los Patos
Erlach (circulus)	Distrito de Erlach
Fuldense coenobium	Abadía de Fulda
Val-de-Ruz (districtus)	Distrito de Val-de-Ruz
Pordic	Pordic
Bucellarius	Bucelario visigodo
Limons	Limons
Iosephus Antonius Gonsali de Salas	José Antonio González de Salas
Konolfingen (circulus)	Distrito de Konolfingen
Piencourt	Piencourt
Coyoacán	Coyoacán
Saint-Michel-en-Grève	Saint-Michel-en-Grève
Leuca Fortis (districtus)	Distrito de Leuk
Castellum Caballicensium	Châtel
Anatomiae lectio doctoris Nicolai Tulp	Lección de anatomía del Dr. Nicolaes Tulp
Callian (Aegirtius)	Callian (Gers)
Dompremy	Dompremy
Bachivillers	Bachivillers
Choqueuse-les-Bénards	Choqueuse-les-Bénards
Formerie	Formerie
Bagnizeau	Bagnizeau
Castexegnia	Castasegna
Schola Diei Solis	Escuela dominical
Mendata	Mendata
Canenx-et-Réaut	Canenx-et-Réaut
Historia ecclesiastica gentis Anglorum	Historia ecclesiastica gentis Anglorum
Ficaria (Corsica Superior)	Ficaja
Jouy-en-Pithiverais	Jouy-en-Pithiverais
Saint-Martin-Curton	Saint-Martin-Curton
Melleium (Illa et Vicinonia)	Mellé
Darwinia (planta)	Darwinia
Vimutium	Weymouth
Ozenx-Montestrucq	Ozenx-Montestrucq
Dioecesis Bakeriensis	Diócesis de Baker
Lillemer	Lillemer
Lamaguère	Lamaguère
Metaphysica (Corpus Aristotelicum)	Metafísica (Aristóteles)
Mediterraneo (pellicula)	Mediterráneo (película)
Henricus Brazeale Walthall	Henry B. Walthall
Saint-Fiacre (Litora ad Mare)	Saint-Fiacre (Côtes-d'Armor)
Spinetum ad Urbiam	Épinay-sur-Orge
Montjustin-et-Velotte	Montjustin-et-Velotte
Thorigné-en-Charnie	Thorigné-en-Charnie
Factio laboris (Helvetia)	Partido Suizo del Trabajo
Maisoncelles-du-Maine	Maisoncelles-du-Maine
Fanum Sancti Ursicini	Saint-Ursanne
Lavangeot	Lavangeot
Signau (circulus)	Distrito de Signau
Boisset-les-Prévanches	Boisset-les-Prévanches
La Riche	La Riche
Cephissus	Cefiso
Flavius Claudius Antonius	Flavio Claudio Antonio
Michael Baius	Miguel Bayo
Saint-Mars-sous-Ballon	Saint-Mars-sous-Ballon
Saint-Floris	Saint-Floris
Chênedouit	Chênedouit
Ceilhes-et-Rocozels	Ceilhes-et-Rocozels
Corbeil-Cerf	Corbeil-Cerf
Frutigen-Niedersimmental	Distrito administrativo de Frutigen-Niedersimmental
Barizey	Barizey
Fourneaux-le-Val	Fourneaux-le-Val
Petrus Marini	Piero Marini
2771 Polzunov	(2771) Polzunov
Ioannes Lydgate	John Lydgate
Opera Francica	Ópera francesa
Index Asteroidum 148001-149000	Anexo:Asteroides (148001)–(149000)
Universitas Africae Orientalis, Baraton	Universidad de África Oriental, Baraton
